mod,sub,nrom,departamento,categorias,co2abs,co2,ch4,n2o,hfc-23,hfc-32,hfc-125,hfc-134a,hfc-143a,hfc-152a,hfc-227ea,hfc-236fa,hfc-245fa,hfc-365mfc,hfc-43-10mee,pfc-14,pfc-116,sf6,co2abseq,co2eq,ch4eq,n2oeq,hfc-23eq,hfc-32eq,hfc-125eq,hfc-134aeq,hfc-143aeq,hfc-152aeq,hfc-227eaeq,hfc-236faeq,hfc-245faeq,hfc-365mfceq,hfc-43-10meeeq,pfc-14eq,pfc-116eq,sf6eq,abosorciones_totales,emisiones_totales,emisiones_netas,sector_principal
1.0,c,,CAQUETA,1B1c - Transformación de combustibles sólidos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,,,CAQUETA,1B2 - Petróleo y gas natural,,0.0001340527,2.6051e-06,2e-09,,,,,,,,,,,,,,,,0.0001340527,0.0000729434,0.0000005319,,,,,,,,,,,,,,,,0.0002075279,0.0002075279,Energía
1.0,a,,CAQUETA,1B2a - Petróleo,,0.0001340527,2.6051e-06,2e-09,,,,,,,,,,,,,,,,0.0001340527,0.0000729434,0.0000005319,,,,,,,,,,,,,,,,0.0002075279,0.0002075279,Energía
1.0,a,i,CAQUETA,1B2ai - Venteo,,0.0000002971,2.2579e-06,,,,,,,,,,,,,,,,,0.0000002971,0.0000632203,,,,,,,,,,,,,,,,,0.0000635173,0.0000635173,Energía
1.0,a,ii,CAQUETA,1B2aii - Quema en antorcha,,0.0001280778,7.79e-08,2e-09,,,,,,,,,,,,,,,,0.0001280778,0.0000021813,0.0000005319,,,,,,,,,,,,,,,,0.0001307909,0.0001307909,Energía
1.0,a,iii,CAQUETA,1B2aiii - Todos los demás,,0.0000056778,2.694e-07,0.0,,,,,,,,,,,,,,,,0.0000056778,0.0000075418,0,,,,,,,,,,,,,,,,0.0000132197,0.0000132197,Energía
1.0,a,iii,CAQUETA,1B2aiii1 - Exploración,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,a,iii,CAQUETA,1B2aiii2 - Producción y refinación,,0.0000056778,2.694e-07,,,,,,,,,,,,,,,,,0.0000056778,0.0000075418,,,,,,,,,,,,,,,,,0.0000132197,0.0000132197,Energía
1.0,a,iii,CAQUETA,1B2aiii3 - Transporte,,0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0,0,Energía
1.0,a,iii,CAQUETA,1B2aiii4 - Refinación,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Energía
1.0,a,iii,CAQUETA,1B2aiii5 - Distribución de productos de petróleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,a,iii,CAQUETA,1B2aiii6 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,b,,CAQUETA,1B2b - Gas Natural,,0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0,0,Energía
1.0,b,i,CAQUETA,1B2bi - Venteo,,0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,Energía
1.0,b,ii,CAQUETA,1B2bii - Quema en antorcha,,0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0,0,Energía
1.0,b,iii,CAQUETA,1B2biii - Todos los demás,,0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0,0,Energía
1.0,b,iii,CAQUETA,1B2biii1 - Exploración,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,b,iii,CAQUETA,1B2biii2 - Producción,,0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,Energía
1.0,b,iii,CAQUETA,1B2biii3 - Procesamiento,,0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,Energía
1.0,b,iii,CAQUETA,1B2biii4 - Transmisión y almacenamiento,,0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,Energía
1.0,b,iii,CAQUETA,1B2biii5 - Distribución,,0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,Energía
1.0,b,iii,CAQUETA,1B2biii6 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,,,CAQUETA,1B3 - Otras emisiones provenientes de la producción de energía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,,,CAQUETA,1C - Transporte y almacenamiento de dióxido de carbono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,,,CAQUETA,1C1 - Transporte de CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,a,,CAQUETA,1C1a - Gasoductos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,b,,CAQUETA,1C1b - Embarcaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,c,,CAQUETA,1C1c - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,,,CAQUETA,1C2 - Inyección y almacenamiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,a,,CAQUETA,1C2a - Inyección,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,b,,CAQUETA,1C2b - Almacenamiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
1.0,,,CAQUETA,1C3 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Energía
2.0,,,CAQUETA,2 - Procesos Industriales y Uso de Productos,,0.1716853741,0.0,0.0,1.59e-08,9.00975e-05,0.0005393044,0.0045408877,0.0003923109,0.0,1.0799e-06,1.14e-08,4.434e-07,1.12274e-05,,9.2e-09,8.9e-09,0.0,,0.1716853741,0,0,0.0001976541,0.060995975,1.709594821,5.903154074,1.883092133,0.0,0.0036177949,9.22572e-05,0.0003804486,0.0090268227,,6.1295e-05,9.87086e-05,0.0,,9.741997359,9.741997359,Procesos Industriales
2.0,,,CAQUETA,2A - Industria de los minerales,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2A1 - Producción de cemento,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2A2 - Producción de cal,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2A3 - Producción de vidrio,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2A4 - Otros usos de carbonatos en los procesos,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,a,,CAQUETA,2A4a - Cerámicas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,b,,CAQUETA,2A4b - Otros usos de la ceniza de sosa,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,c,,CAQUETA,2A4c - Producción de magnesia no metalúrgica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,d,,CAQUETA,2A4d - Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2A5 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2B - Industria Química,,0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2B1 - Producción de amoníaco,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2B2 - Producción de ácido nítrico,,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2B3 - Producción de ácido adípico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2B4 - Producción de caprolactama glioxil y ácido glioxílico,,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2B5 - Producción de carburo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2B6 - Producción de dióxido de titanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2B7 - Producción de ceniza de sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2B8 - Producción petroquímica y de negro de humo,,0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,a,,CAQUETA,2B8a - Metanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,b,,CAQUETA,2B8b - Etileno,,0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,c,,CAQUETA,2B8c - Dicloruro de etileno y monómero cloruro de vinilo,,0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,d,,CAQUETA,2B8d - Óxido de etileno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,e,,CAQUETA,2B8e - Acrilonitrilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,f,,CAQUETA,2B8f - Negro de humo,,0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,g,,CAQUETA,2B8g - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2B9 - Producción fluoroquímica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,a,,CAQUETA,2B9a - Emisiones de productos derivados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,b,,CAQUETA,2B9b - Emisiones fugitivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2B10 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2C - Industria de los metales,,0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2C1 - Producción de hierro y acero,,0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2C2 - Producción de ferroaleaciones,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2C3 - Producción de aluminio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2C4 - Producción de magnesio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2C5 - Producción de plomo,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2C6 - Producción de zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2C7 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2D - Uso  de productos no energéticos de combustibles y de solvente,,0.1716853741,,,,,,,,,,,,,,,,,,0.1716853741,,,,,,,,,,,,,,,,,,0.1716853741,0.1716853741,Procesos Industriales
2.0,,,CAQUETA,2D1 - Uso de lubricantes,,0.0001414238,,,,,,,,,,,,,,,,,,0.0001414238,,,,,,,,,,,,,,,,,,0.0001414238,0.0001414238,Procesos Industriales
2.0,,,CAQUETA,2D2 - Uso de cera de parafina,,0.1715439503,,,,,,,,,,,,,,,,,,0.1715439503,,,,,,,,,,,,,,,,,,0.1715439503,0.1715439503,Procesos Industriales
2.0,,,CAQUETA,2D3 - Uso de solventes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2D4 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2E - Industria electrónica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2E1 - Circuitos integrados o semiconductores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2E2 - Pantalla plana tipo TFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2E3 - Celdas fotovoltaicas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2E4 - Fluidos de transferencia térmica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2E5 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2F - Uso de productos sustitutos de las sustancias que agotan la capa de ozono,,,,,1.59e-08,9.00975e-05,0.0005393044,0.0045408877,0.0003923109,0.0,1.0799e-06,1.14e-08,4.434e-07,1.12274e-05,,9.2e-09,8.9e-09,,,,,,0.0001976541,0.060995975,1.709594821,5.903154074,1.883092133,0.0,0.0036177949,9.22572e-05,0.0003804486,0.0090268227,,6.1295e-05,9.87086e-05,,,9.570311985,9.570311985,Procesos Industriales
2.0,,,CAQUETA,2F1 - Refrigeración y aire acondicionado,,,,,1.59e-08,9.00975e-05,0.0005388671,0.0039145886,0.0003923109,,,1.14e-08,,,,9.2e-09,8.9e-09,,,,,,0.0001976541,0.060995975,1.708208659,5.088965134,1.883092133,,,9.22572e-05,,,,6.1295e-05,9.87086e-05,,,8.741711816,8.741711816,Procesos Industriales
2.0,a,,CAQUETA,2F1a - Refrigeración y  aire acondicionado estacionario,,,,,1.59e-08,9.00975e-05,0.0005354778,0.0033861881,0.0003881556,,,1.14e-08,,,,9.2e-09,8.9e-09,,,,,,0.0001976541,0.060995975,1.69746461,4.402044568,1.863146936,,,9.22572e-05,,,,6.1295e-05,9.87086e-05,,,8.024102003,8.024102003,Procesos Industriales
2.0,a,i,CAQUETA,2F1ai - Refrigeración - industria manufacturera,,,,,1.59e-08,7.221e-07,6.36385e-05,0.000144551,6.99731e-05,,,1.14e-08,,,,9.2e-09,8.9e-09,,,,,,0.0001976541,0.0004888743,0.2017339275,0.1879162505,0.3358707972,,,9.22572e-05,,,,6.1295e-05,9.87086e-05,,,0.7264597644,0.7264597644,Procesos Industriales
2.0,a,ii,CAQUETA,2F1aii - Refrigeración - residencial,,,,,,,3.34164e-05,0.0022401528,,,,,,,,,,,,,,,,,0.1059301067,2.912198628,,,,,,,,,,,,3.018128735,3.018128735,Procesos Industriales
2.0,a,iii,CAQUETA,2F1aiii - Refrigeración - comercial,,,,,,1.746e-07,0.000340256,0.0009196078,0.0003181825,,,,,,,,,,,,,,,0.0001182072,1.078611673,1.195490117,1.527276138,,,,,,,,,,,3.801496136,3.801496136,Procesos Industriales
2.0,a,iv,CAQUETA,2F1aiv - Aire acondicionado estacionario,,,,,,8.92007e-05,9.81668e-05,8.18766e-05,,,,,,,,,,,,,,,,0.0603888936,0.3111889024,0.1064395717,,,,,,,,,,,,0.4780173676,0.4780173676,Procesos Industriales
2.0,b,,CAQUETA,2F1b - Refrigeración y aire acondicionado móvil,,,,,,,3.3893e-06,0.0005284004,4.1552e-06,,,,,,,,,,,,,,,,0.0107440494,0.6869205663,0.0199451976,,,,,,,,,,,0.7176098132,0.7176098132,Procesos Industriales
2.0,b,i,CAQUETA,2F1bi - Refrigeración móvil (transporte refrigerado) - industria manufacturera,,,,,,,3.3893e-06,3.05225e-05,4.1552e-06,,,,,,,,,,,,,,,,0.0107440494,0.0396792996,0.0199451976,,,,,,,,,,,0.0703685466,0.0703685466,Procesos Industriales
2.0,b,ii,CAQUETA,2F1bii - Aire acondicionado móvil,,,,,,,,0.0004978779,,,,,,,,,,,,,,,,,,0.6472412666,,,,,,,,,,,,0.6472412666,0.6472412666,Procesos Industriales
2.0,,,CAQUETA,2F2 - Agentes espumantes,,,,,,,,,,,8.117e-07,,,1.0784e-05,,,,,,,,,,,,,,,0.0027191859,,,0.0086703183,,,,,,0.0113895042,0.0113895042,Procesos Industriales
2.0,,,CAQUETA,2F3 - Protección contra incendios,,,,,,,4.373e-07,,,,2.682e-07,,,,,,,,,,,,,,0.001386162,,,,0.0008986091,,,,,,,,,0.0022847711,0.0022847711,Procesos Industriales
2.0,,,CAQUETA,2F4 - Aerosoles,,,,,,,,0.0006259784,,,,,4.434e-07,4.434e-07,,,,,,,,,,,,0.8137719514,,,,,0.0003804486,0.0003565043,,,,,,0.8145089044,0.8145089044,Procesos Industriales
2.0,,,CAQUETA,2F5 - Solventes,,,,,,,,3.208e-07,,,,,,,,,,,,,,,,,,0.0004169889,,,,,,,,,,,,0.0004169889,0.0004169889,Procesos Industriales
2.0,,,CAQUETA,2F6 - Otras aplicaciones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2G - Manufactura y utilización de otros productos,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0,0,Procesos Industriales
2.0,,,CAQUETA,2G1 - Equipos eléctricos,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0,0,Procesos Industriales
2.0,a,,CAQUETA,2G1a - Manufactura de equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,b,,CAQUETA,2G1b - Uso de equipos eléctricos,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0,0,Procesos Industriales
2.0,c,,CAQUETA,2G1c Eliminación de equipos eléctricos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2G2 - SF6 y PFCs de otros usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,a,,CAQUETA,2G2a - Aplicaciones militares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,b,,CAQUETA,2G2b - Aceleradores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,c,,CAQUETA,2G2c - Otros (especificar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2G3 - N2O de usos de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,a,,CAQUETA,2G3a - Aplicaciones médicas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,b,,CAQUETA,2G3b - Propulsor para productos presurizados y aerosoles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,c,,CAQUETA,2G3c - Otros (especificar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2G4 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2H - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2H1 - Industria de pulpa y el papel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2H2 -  Industria de la alimentación y bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,CAQUETA,2H3 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
3.0,,,CAQUETA,"3 - Agricultura, Silvicultura, y Otros Usos de la Tierra",-720.2674186,"24,972.63877",99.71747573,2.176901614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-720.2674186,"24,972.63877","2,792.089321",576.8789278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-720.2674186,"28,341.60702","27,621.3396",Agricultura
3.0,,,CAQUETA,3A - Ganadería,,0,99.65395845,0.0688586009,,,,,,,,,,,,,,,,0,"2,790.310837",18.24752923,,,,,,,,,,,,,,,,"2,808.558366","2,808.558366",Agricultura
3.0,,,CAQUETA,3A1 - Fermentación entérica,,0,97.87890145,0.0,,,,,,,,,,,,,,,,0,"2,740.609241",0,,,,,,,,,,,,,,,,"2,740.609241","2,740.609241",Agricultura
3.0,a,,CAQUETA,3A1a - Total Ganado Bovino,,,96.32761152,,,,,,,,,,,,,,,,,,"2,697.173123",,,,,,,,,,,,,,,,,"2,697.173123","2,697.173123",Agricultura
3.0,a,i,CAQUETA,3A1ai - Ganado Bovino Vacas de Alta Producción,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,a,ii,CAQUETA,3A1aii - Ganado Bovino Vacas de Baja Producción,,,42.06962942,,,,,,,,,,,,,,,,,,"1,177.949624",,,,,,,,,,,,,,,,,"1,177.949624","1,177.949624",Agricultura
3.0,a,iii,CAQUETA,3A1aiii - Ganado Bovino Vacas para producción de carne,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,a,iv,CAQUETA,3A1aiv - Ganado Bovino Toros utilizados con fines reproductivos,,,1.859038588,,,,,,,,,,,,,,,,,,52.05308046,,,,,,,,,,,,,,,,,52.05308046,52.05308046,Agricultura
3.0,a,v,CAQUETA,3A1av - Ganado Bovino Terneros pre-destetos,,,7.25684555,,,,,,,,,,,,,,,,,,203.1916754,,,,,,,,,,,,,,,,,203.1916754,203.1916754,Agricultura
3.0,a,vi,CAQUETA,3A1avi - Ganado Bovino Terneras de remplazo,,,23.78329899,,,,,,,,,,,,,,,,,,665.9323717,,,,,,,,,,,,,,,,,665.9323717,665.9323717,Agricultura
3.0,a,vii,CAQUETA,3A1avii - Ganado Bovino Ganado de engorde,,,21.35879898,,,,,,,,,,,,,,,,,,598.0463713,,,,,,,,,,,,,,,,,598.0463713,598.0463713,Agricultura
3.0,b,,CAQUETA,3A1b - Búfalos,,,0.4828,,,,,,,,,,,,,,,,,,13.5184,,,,,,,,,,,,,,,,,13.5184,13.5184,Agricultura
3.0,c,,CAQUETA,3A1c - Ovinos,,,0.120145,,,,,,,,,,,,,,,,,,3.36406,,,,,,,,,,,,,,,,,3.36406,3.36406,Agricultura
3.0,d,,CAQUETA,3A1d - Caprinos,,,0.008185,,,,,,,,,,,,,,,,,,0.22918,,,,,,,,,,,,,,,,,0.22918,0.22918,Agricultura
3.0,e,,CAQUETA,3A1e - Camellos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,f,,CAQUETA,3A1f - Caballos,,,0.7415143324,,,,,,,,,,,,,,,,,,20.76240131,,,,,,,,,,,,,,,,,20.76240131,20.76240131,Agricultura
3.0,g,,CAQUETA,3A1g - Mulas y asnos,,,0.1336775931,,,,,,,,,,,,,,,,,,3.742972607,,,,,,,,,,,,,,,,,3.742972607,3.742972607,Agricultura
3.0,h,,CAQUETA,3A1h - Porcinos,,,0.064968,,,,,,,,,,,,,,,,,,1.819104,,,,,,,,,,,,,,,,,1.819104,1.819104,Agricultura
3.0,h,i,CAQUETA,3A1hi - Porcinos < 6 meses,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,h,ii,CAQUETA,3A1hii - Porcinos > 6 meses,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,h,iii,CAQUETA,3A1hiii - Porcinos baja productividad,,,0.064968,,,,,,,,,,,,,,,,,,1.819104,,,,,,,,,,,,,,,,,1.819104,1.819104,Agricultura
3.0,j,,CAQUETA,3A1j - Aves,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,j,i,CAQUETA,3A1ji - Ponedoras,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,j,ii,CAQUETA,3A1jii - Pollo de engorde,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,,,CAQUETA,3A2 - Gestión de estiércol,,0,1.775057001,0.0688586009,,,,,,,,,,,,,,,,0,49.70159603,18.24752923,,,,,,,,,,,,,,,,67.94912526,67.94912526,Agricultura
3.0,a,,CAQUETA,3A2a - Total Ganado Bovino,,,0.964481042,0.0412152861,,,,,,,,,,,,,,,,,27.00546918,10.9220508,,,,,,,,,,,,,,,,37.92751998,37.92751998,Agricultura
3.0,a,i,CAQUETA,3A2ai - Ganado Bovino Vacas de Alta Producción,,,0.0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,a,ii,CAQUETA,3A2aii - Ganado Bovino Vacas de Baja Producción,,,0.45268184,0.0412152861,,,,,,,,,,,,,,,,,12.67509152,10.9220508,,,,,,,,,,,,,,,,23.59714232,23.59714232,Agricultura
3.0,a,iii,CAQUETA,3A2aiii - Ganado Bovino Vacas para producción de carne,,,0.0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,a,iv,CAQUETA,3A2aiv - Ganado Bovino Toros utilizados con fines reproductivos,,,0.017124712,0.0,,,,,,,,,,,,,,,,,0.479491936,0,,,,,,,,,,,,,,,,0.479491936,0.479491936,Agricultura
3.0,a,v,CAQUETA,3A2av - Ganado Bovino Terneros pre-destetos,,,0.08949461,0.0,,,,,,,,,,,,,,,,,2.50584908,0,,,,,,,,,,,,,,,,2.50584908,2.50584908,Agricultura
