"MOD","CAP","CAT","SUB","NROM","NUM","Departamento","Reportar","Nivel","Categorias","Rubro","Sector (Gráfica sectorial)","Sector (Colores histograma)","CO2abs","CO2","CH4","N2O","HFC-23","HFC-32","HFC-125","HFC-134a","HFC-143a","HFC-152a","HFC-227ea","HFC-236fa","HFC-245fa","HFC-365mfc","HFC-43-10mee","PFC-14","PFC-116","SF6","CO2abseq","CO2eq","CH4eq","N2Oeq","HFC-23eq","HFC-32eq","HFC-125eq","HFC-134aeq","HFC-143aeq","HFC-152aeq","HFC-227eaeq","HFC-236faeq","HFC-245faeq","HFC-365mfceq","HFC-43-10meeeq","PFC-14eq","PFC-116eq","SF6eq","Abosorciones_totales","Emisiones_Totales","Emisiones_Netas"
"3","B","4","b","iv","3","TOLIMA","SI","3B4biv3SI","Suelos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","4","b","v",,"TOLIMA","SI","3B4bvSI","3B4bv - Otras tierras convertidas en humedales","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","4","b","v","1","TOLIMA","SI","3B4bv1SI","Biomasa","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","4","b","v","2","TOLIMA","SI","3B4bv2SI","MOM","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","4","b","v","3","TOLIMA","SI","3B4bv3SI","Suelos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","null","null",,"TOLIMA","SI","3B5SI","3B5 - Asentamientos","null","null","null","0","0.4209828465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4209828465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4209828465","0.4209828465"
"3","B","5","a","null",,"TOLIMA","SI","3B5aSI","3B5a - Asentamientos que permanecen como tales","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","a","i",,"TOLIMA","SI","3B5aiSI","Biomasa","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","a","ii",,"TOLIMA","SI","3B5aiiSI","MOM","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","a","iii",,"TOLIMA","SI","3B5aiiiSI","Suelos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","null",,"TOLIMA","SI","3B5bSI","3B5b - Tierras convertidas en asentamientos","null","null","null","0","0.4209828465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4209828465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4209828465","0.4209828465"
"3","B","5","b","i",,"TOLIMA","SI","3B5biSI","3B5bi - Tierras forestales convertidas en Asentamientos","Deforestación (Tierras forestales convertidas en Asentamientos)","Gestión de tierras forestales","Deforestación","0","0.4209828465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4209828465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4209828465","0.4209828465"
"3","B","5","b","i","1","TOLIMA","SI","3B5bi1SI","Biomasa","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","i","2","TOLIMA","SI","3B5bi2SI","MOM","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","i","3","TOLIMA","SI","3B5bi3SI","Suelos","null","null","null","0","0.4209828465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4209828465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4209828465","0.4209828465"
"3","B","5","b","ii",,"TOLIMA","SI","3B5biiSI","3B5bii - Tierras de cultivo convertidas en Asentamientos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","ii","1","TOLIMA","SI","3B5bii1SI","Biomasa","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","ii","2","TOLIMA","SI","3B5bii2SI","MOM","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","ii","3","TOLIMA","SI","3B5bii3SI","Suelos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","iii",,"TOLIMA","SI","3B5biiiSI","3B5biii - Pastizales convertidos en Asentamientos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","iii","1","TOLIMA","SI","3B5biii1SI","Biomasa","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","iii","2","TOLIMA","SI","3B5biii2SI","MOM","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","iii","3","TOLIMA","SI","3B5biii3SI","Suelos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","iv",,"TOLIMA","SI","3B5bivSI","3B5biv - Humedales convertidos en Asentamientos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","iv","1","TOLIMA","SI","3B5biv1SI","Biomasa","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","iv","2","TOLIMA","SI","3B5biv2SI","MOM","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","iv","3","TOLIMA","SI","3B5biv3SI","Suelos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","v",,"TOLIMA","SI","3B5bvSI","3B5bv - Otras tierras convertidas en Asentamientos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","v","1","TOLIMA","SI","3B5bv1SI","Biomasa","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","v","2","TOLIMA","SI","3B5bv2SI","MOM","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","5","b","v","3","TOLIMA","SI","3B5bv3SI","Suelos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","null","null",,"TOLIMA","SI","3B6SI","3B6 - Otras tierras","null","null","null","0","2.681770792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.681770792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.681770792","2.681770792"
"3","B","6","a","null",,"TOLIMA","SI","3B6aSI","3B6a - Otras tierras que permanecen como tales","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","a","i",,"TOLIMA","SI","3B6aiSI","Biomasa","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","a","ii",,"TOLIMA","SI","3B6aiiSI","MOM","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","a","iii",,"TOLIMA","SI","3B6aiiiSI","Suelos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","null",,"TOLIMA","SI","3B6bSI","3B6b - Tierras convertidas en otras tierras","null","null","null","0","2.681770792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.681770792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.681770792","2.681770792"
"3","B","6","b","i",,"TOLIMA","SI","3B6biSI","3B6bi - Tierras forestales convertidas en otras tierras","Deforestación (Tierras forestales convertidas en otras tierras)","Gestión de tierras forestales","Deforestación","0","2.681770792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.681770792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.681770792","2.681770792"
"3","B","6","b","i","1","TOLIMA","SI","3B6bi1SI","Biomasa","null","null","null","0","1.519127464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.519127464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.519127464","1.519127464"
"3","B","6","b","i","2","TOLIMA","SI","3B6bi2SI","MOM","null","null","null","0","0.0358766901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0358766901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0358766901","0.0358766901"
"3","B","6","b","i","3","TOLIMA","SI","3B6bi3SI","Suelos","null","null","null","0","1.126766637","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.126766637","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.126766637","1.126766637"
"3","B","6","b","ii",,"TOLIMA","SI","3B6biiSI","3B6bii - Tierras de cultivo convertidas en otras tierras","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","ii","1","TOLIMA","SI","3B6bii1SI","Biomasa","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","ii","2","TOLIMA","SI","3B6bii2SI","MOM","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","ii","3","TOLIMA","SI","3B6bii3SI","Suelos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","iii",,"TOLIMA","SI","3B6biiiSI","3B6biii - Pastizales convertidos en otras tierras","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","iii","1","TOLIMA","SI","3B6biii1SI","Biomasa","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","iii","2","TOLIMA","SI","3B6biii2SI","MOM","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","iii","3","TOLIMA","SI","3B6biii3SI","Suelos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","iv",,"TOLIMA","SI","3B6bivSI","3B6biv - Humedales convertidos en otras tierras","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","iv","1","TOLIMA","SI","3B6biv1SI","Biomasa","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","iv","2","TOLIMA","SI","3B6biv2SI","MOM","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","iv","3","TOLIMA","SI","3B6biv3SI","Suelos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","v",,"TOLIMA","SI","3B6bvSI","3B6bv - Otras tierras convertidas en otras tierras","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","v","1","TOLIMA","SI","3B6bv1SI","Biomasa","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","v","2","TOLIMA","SI","3B6bv2SI","MOM","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","B","6","b","v","3","TOLIMA","SI","3B6bv3SI","Suelos","null","null","null","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","C",,"null","null",,"TOLIMA","SI","3CSI","3C - Fuentes agregadas y emisiones de no CO2 provenientes de la tierra","null","null","null","0","19.22889168","12.2915379","1.478575538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.22889168","344.1630612","391.8225177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","755.2144705","755.2144705"
"3","C","1","null","null",,"TOLIMA","SI","3C1SI","3C1 - Emisiones por quema de biomasa","null","null","null","0","0","1.516513152","0.044603328",,,,,,,,,,,,,,,"0","0","42.46236826","11.81988192",,,,,,,,,,,,,,,"0","54.28225018","54.28225018"
"3","C","1","a","null",,"TOLIMA","SI","3C1aSI","3C1a - Emisiones del quemado de biomasa en Tierras forestales","Incendios en tierras forestales","Gestión de tierras forestales","Ambiente",,,"1.516513152","0.044603328",,,,,,,,,,,,,,,,,"42.46236826","11.81988192",,,,,,,,,,,,,,,,"54.28225018","54.28225018"
"3","C","1","b","null",,"TOLIMA","SI","3C1bSI","3C1b - Emisiones del quemado de biomasa en Tierras de cultivo","Incendios en tierras de cultivo o pastizales","Agropecuario","Agropecuario",,,"0","0",,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,"0","0"
"3","C","1","c","null",,"TOLIMA","SI","3C1cSI","3C1c - Emisiones del quemado de biomasa en Pastizales","Incendios en tierras de cultivo o pastizales","Agropecuario","Agropecuario",,,"0","0",,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,"0","0"
"3","C","1","d","null",,"TOLIMA","SI","3C1dSI","3C1d - Emisiones del quemado de biomasa en Otras tierras","null","null","null",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0"
"3","C","2","null","null",,"TOLIMA","SI","3C2SI","3C2 - Encalado","Encalado","Agropecuario","Agropecuario",,"4.052172456",,,,,,,,,,,,,,,,,,"4.052172456",,,,,,,,,,,,,,,,,,"4.052172456","4.052172456"
"3","C","3","null","null",,"TOLIMA","SI","3C3SI","3C3 - Aplicación de urea","Aplicación de urea","Agropecuario","Agropecuario",,"15.17671923",,,,,,,,,,,,,,,,,,"15.17671923",,,,,,,,,,,,,,,,,,"15.17671923","15.17671923"
"3","C","4","null","null",,"TOLIMA","SI","3C4SI","3C4 - Emisiones directas de N2O de suelos gestionados","Aplicación de fertilizantes nitrogenados","Agropecuario","Agropecuario","0","0","0","0.9849153685","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","261.0025726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","261.0025726","261.0025726"
"3","C","4","a","null",,"TOLIMA","SI","3C4aSI","3C4a - Fertilizante sintético (FSN)","null","null","null",,,,"0.5598692234",,,,,,,,,,,,,,,,,,"148.3653442",,,,,,,,,,,,,,,,"148.3653442","148.3653442"
"3","C","4","b","null",,"TOLIMA","SI","3C4bSI","3C4b - Fertilizante orgánico (FON)","null","null","null",,,,"0.0075636904",,,,,,,,,,,,,,,,,,"2.004377962",,,,,,,,,,,,,,,,"2.004377962","2.004377962"
"3","C","4","c","null",,"TOLIMA","SI","3C4cSI","3C4c - Residuos de cultivo incluidos los fijadores de nitrógeno y de forraje en la renovación de pasturas (FCR)","null","null","null",,,,"0.0563887863",,,,,,,,,,,,,,,,,,"14.94302836",,,,,,,,,,,,,,,,"14.94302836","14.94302836"
"3","C","4","d","null",,"TOLIMA","SI","3C4dSI","3C4d - Mineralización por cambio en el uso o manejo (FSOM)","null","null","null",,,,"0.004935212",,,,,,,,,,,,,,,,,,"1.307831185",,,,,,,,,,,,,,,,"1.307831185","1.307831185"
"3","C","4","e","null",,"TOLIMA","SI","3C4eSI","3C4e - Gestión de suelos histosoles (FOS)","null","null","null",,,,"0.112135739",,,,,,,,,,,,,,,,,,"29.71597084",,,,,,,,,,,,,,,,"29.71597084","29.71597084"
"3","C","4","f","null",,"TOLIMA","SI","3C4fSI","3C4f - Orina y estiércol de animales en pastoreo (FPRP)","null","null","null",,,,"0.2440227174",,,,,,,,,,,,,,,,,,"64.66602011",,,,,,,,,,,,,,,,"64.66602011","64.66602011"
"3","C","5","null","null",,"TOLIMA","SI","3C5SI","3C5 - Emisiones indirectas de N2O de suelos gestionados","Aplicación de fertilizantes nitrogenados","Agropecuario","Agropecuario","0","0","0","0.4164589462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110.3616207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110.3616207","110.3616207"
